kegg_id,target_name,target_accession,query_name,query_accession,e_value,score,bias,best_domain_e_value,best_domain_score,best_domain_bias
K16400,RP-T1-3_k127_243354_8,-,K16400,-,6.1e-40,134.8,0.0,8e-40,134.4,0.0
K16400,RP-T1-6_k127_1114521_2,-,K16400,-,1.4e-35,120.4,0.0,2.5e-35,119.5,0.0
K16400,8-T1-6_k127_217740_24,-,K16400,-,2.5e-28,96.5,1.1,3.3e-28,96.1,1.1
K16400,8-T1-6_k127_217740_4,-,K16400,-,4.9e-26,88.9,0.0,1.2e-25,87.7,0.0
K16400,SC-T1-3_k127_612414_10,-,K16400,-,1e-13,48.4,0.0,1.4e-11,41.4,0.0
K16400,SC-T1-3_k127_104701_2,-,K16400,-,1.6e-11,41.1,0.0,2.1e-10,37.5,0.0
K16400,HP-T1-3_k127_661173_5,-,K16400,-,2.3e-10,37.3,0.0,4e-10,36.5,0.0
K16400,SC-T1-3_k127_47800_9,-,K16400,-,6.4e-09,32.6,0.1,7.9e-08,29.0,0.1
K20866,SC-T1-3_k127_624816_15,-,K20866,-,2.7e-20,70.8,0.0,3.7e-20,70.3,0.0
K20866,RC-T1-3_k127_317054_10,-,K20866,-,4.6e-12,43.7,0.0,5.4e-12,43.5,0.0
K18351,SC-T1-3_k127_822506_8,-,K18351,-,1.3e-178,591.5,14.7,1.5e-178,591.3,14.7
K18351,RP-T1-6_k127_1201713_9,-,K18351,-,1.3e-49,166.4,14.1,1.5e-49,166.2,14.1
K18351,HP-T1-6_k127_294656_24,-,K18351,-,1.5e-47,159.6,2.5,1.5e-47,159.6,2.5
K18351,RP-T1-6_k127_879985_7,-,K18351,-,2.5e-47,158.9,20.3,3.4e-47,158.4,20.3
K18351,RP-T1-9_k127_94720_15,-,K18351,-,4.3e-47,158.1,14.5,5.5e-47,157.7,14.5
K18351,RP-T1-6_k127_1963256_29,-,K18351,-,6e-47,157.6,13.9,6.7e-47,157.5,13.9
K18351,RP-T1-6_k127_1481604_2,-,K18351,-,3.6e-45,151.8,24.9,1.6e-44,149.6,24.9
K18351,HP-T1-6_k127_294656_64,-,K18351,-,9e-45,150.5,0.9,2.4e-44,149.0,0.4
K18351,HP-T1-6_k127_183432_90,-,K18351,-,7.4e-42,140.8,0.0,1.1e-41,140.3,0.0
K18351,SC-T1-3_k127_226907_11,-,K18351,-,4.3e-36,121.9,0.5,4.5e-36,121.8,0.5
K18351,RC-T1-3_k127_32300_11,-,K18351,-,4.4e-36,121.8,1.0,4.4e-36,121.8,1.0
K18351,HP-T1-6_k127_183432_102,-,K18351,-,2.2e-27,93.2,0.0,3e-27,92.7,0.0
K18351,8-T1-6_k127_283000_1,-,K18351,-,2.3e-27,93.1,0.3,2.7e-27,92.8,0.3
K18351,SC-T1-3_k127_104701_3,-,K18351,-,4.4e-18,62.5,0.0,4.4e-18,62.5,0.0
K18351,RP-T1-3_k127_1328254_13,-,K18351,-,7.3e-06,22.2,0.0,7.3e-06,22.2,0.0
K18936,SC-T1-3_k127_104701_6,-,K18936,-,6e-104,345.8,27.4,8e-104,345.4,27.4
K18936,SC-T1-3_k127_427912_5,-,K18936,-,6.9e-102,339.0,27.8,9e-102,338.6,27.8
K18936,RP-T1-6_k127_1963256_15,-,K18936,-,3.2e-67,224.7,29.7,4.3e-67,224.3,29.7
K18936,RP-T1-6_k127_1114521_20,-,K18936,-,4.8e-66,220.8,25.7,6.7e-66,220.4,25.7
K18936,RP-T1-6_k127_1677154_2,-,K18936,-,1.7e-64,215.8,27.9,2e-64,215.5,27.9
K18936,SC-T1-3_k127_1079232_6,-,K18936,-,1.1e-54,183.4,27.6,1.4e-54,183.0,27.6
K18936,SC-T1-3_k127_66921_14,-,K18936,-,1.1e-41,140.6,27.9,1.4e-41,140.1,27.9
K18936,SC-T1-3_k127_624816_4,-,K18936,-,1.9e-33,113.4,12.6,2.6e-33,112.9,12.6
K18936,SC-T1-3_k127_216863_15,-,K18936,-,5.3e-32,108.6,14.2,6.4e-32,108.3,14.2
K18936,SC-T1-3_k127_786452_5,-,K18936,-,1.6e-11,41.1,22.5,1.6e-11,41.1,22.5
K18936,UAB-T1-9_k127_419732_1,-,K18936,-,5e-11,39.5,9.9,5e-11,39.5,9.9
K18936,SC-T1-3_k127_255237_7,-,K18936,-,5.2e-11,39.4,12.6,5.2e-11,39.4,12.6
K18936,8-T1-6_k127_337061_8,-,K18936,-,6.4e-10,35.8,11.7,6.4e-10,35.8,11.7
K18936,8-T1-6_k127_283000_10,-,K18936,-,2.6e-09,33.8,6.2,2.6e-09,33.8,6.2
K18936,SC-T1-3_k127_227779_7,-,K18936,-,1.2e-08,31.6,13.3,3.9e-08,29.9,0.8
K18936,SC-T1-3_k127_66921_12,-,K18936,-,2e-08,30.9,8.2,2e-08,30.9,8.2
K18936,SC-T1-3_k127_149557_1,-,K18936,-,1.9e-07,27.6,13.3,1.9e-07,27.6,13.3
K12704,RP-T1-6_k127_718646_6,-,K12704,-,3.1e-20,70.3,8.5,4.1e-20,69.9,8.5
K12704,SC-T1-3_k127_853096_20,-,K12704,-,1.4e-19,68.1,6.4,3.2e-19,67.0,6.4
K12704,RP-T1-3_k127_622948_4,-,K12704,-,3.8e-19,66.7,8.5,5.7e-19,66.1,8.5
K12704,8-T1-6_k127_217740_14,-,K12704,-,8.4e-14,49.2,9.7,2e-12,44.7,9.7
K12704,SC-T1-3_k127_163043_1,-,K12704,-,2.7e-13,47.5,1.3,5.1e-13,46.6,1.3
K12704,SC-T1-3_k127_786452_6,-,K12704,-,1.1e-12,45.6,11.6,1.3e-12,45.3,11.6
K12704,SC-T1-3_k127_607320_8,-,K12704,-,8.6e-12,42.6,10.4,1.2e-11,42.1,10.4
K12704,SC-T1-3_k127_85119_12,-,K12704,-,1.6e-10,38.5,12.9,2e-10,38.2,12.9
K12704,SC-T1-3_k127_953376_6,-,K12704,-,2.5e-10,37.9,10.6,3.4e-10,37.4,10.6
K12704,RC-T1-9_k127_759463_5,-,K12704,-,3.2e-10,37.5,0.0,4.6e-10,37.0,0.0
K12704,HP-T1-6_k127_294656_30,-,K12704,-,9.4e-10,35.9,0.1,1.2e-09,35.6,0.1
K12704,HP-T1-3_k127_661173_4,-,K12704,-,1.2e-09,35.6,10.0,1.6e-09,35.2,10.0
K12704,RP-T1-6_k127_168662_27,-,K12704,-,7.4e-09,33.0,2.0,9.9e-09,32.6,2.0
K12704,RP-T1-3_k127_2099112_5,-,K12704,-,1.4e-08,32.1,1.7,1.9e-08,31.7,1.7
K12704,HP-T1-6_k127_816158_11,-,K12704,-,3.7e-07,27.5,0.0,4.7e-07,27.1,0.0
K00248,RC-T1-3_k127_506943_7,-,K00248,-,5.4e-110,366.3,0.0,6.5e-110,366.0,0.0
K00248,RP-T1-6_k127_1114521_6,-,K00248,-,1.9e-109,364.5,0.0,2.2e-109,364.2,0.0
K00248,RP-T1-6_k127_1937782_3,-,K00248,-,3.4e-109,363.6,0.1,4e-109,363.4,0.1
K00248,8-T1-9_k127_384206_14,-,K00248,-,6.6e-105,349.5,0.8,8.4e-105,349.1,0.8
K00248,HP-T1-6_k127_918630_7,-,K00248,-,9.1e-84,279.7,0.1,1.1e-83,279.4,0.1
K00248,SC-T1-3_k127_260630_18,-,K00248,-,1.8e-80,268.8,0.2,2.2e-80,268.5,0.2
K00248,SC-T1-3_k127_953376_9,-,K00248,-,1.5e-60,203.1,0.0,1.8e-60,202.8,0.0
K00248,SC-T1-3_k127_953376_10,-,K00248,-,1.4e-41,140.4,1.3,2.2e-26,90.3,0.8
K00248,HP-T1-3_k127_118729_12,-,K00248,-,1.4e-37,127.2,1.0,1.8e-37,126.8,1.0
K00248,SC-T1-3_k127_953376_19,-,K00248,-,3.4e-36,122.6,0.0,1.3e-30,104.2,0.0
K00248,SC-T1-3_k127_260630_19,-,K00248,-,1.6e-32,110.5,0.0,1.7e-32,110.4,0.0
K00248,8-T1-6_k127_217740_36,-,K00248,-,5.3e-28,95.6,2.4,7.2e-28,95.2,2.4
K00248,SC-T1-3_k127_953376_20,-,K00248,-,6.4e-27,92.0,12.5,1e-22,78.2,11.3
K00248,SC-T1-3_k127_459616_3,-,K00248,-,3.9e-14,49.8,4.3,1.5e-07,28.0,1.7
K00248,RP-T1-6_k127_718646_2,-,K00248,-,2.8e-11,40.4,0.0,1.6e-05,21.4,0.0
K00248,8-T1-6_k127_339026_1,-,K00248,-,8.2e-10,35.5,4.4,0.00012,18.5,2.7
K22015,8-T1-6_k127_252547_2,-,K22015,-,4.3e-108,359.8,0.0,3.9e-89,297.1,0.0
K01215,RC-T1-9_k127_759463_13,-,K01215,-,2.1e-14,50.6,0.1,1.7e-13,47.6,0.0
K01215,8-T1-6_k127_338439_9,-,K01215,-,4.2e-14,49.6,0.0,9.1e-12,41.9,0.0
K08997,RC-T1-3_k127_303971_13,-,K08997,-,3.9e-194,644.6,0.0,4.2e-194,644.5,0.0
K08997,8-T1-6_k127_338439_3,-,K08997,-,1.6e-192,639.2,0.0,1.8e-192,639.1,0.0
K07654,RP-T1-6_k127_879985_7,-,K07654,-,4.2e-70,234.5,26.3,4.2e-70,234.5,26.3
K07654,RP-T1-9_k127_94720_15,-,K07654,-,5.4e-69,230.8,18.7,5.4e-69,230.8,18.7
K07654,RP-T1-6_k127_1201713_9,-,K07654,-,4.8e-66,221.1,22.7,4.8e-66,221.1,22.7
K07654,RP-T1-6_k127_1481604_2,-,K07654,-,6.1e-66,220.7,25.3,6.1e-66,220.7,25.3
K07654,HP-T1-6_k127_294656_24,-,K07654,-,1.2e-58,196.7,0.1,5.3e-55,184.6,2.4
K07654,HP-T1-6_k127_294656_64,-,K07654,-,4.9e-58,194.6,1.3,3.5e-57,191.8,1.2
K07654,RC-T1-3_k127_32300_11,-,K07654,-,6.2e-50,167.9,2.0,6.2e-50,167.9,2.0
K07654,HP-T1-6_k127_183432_90,-,K07654,-,3.1e-46,155.7,0.0,4.3e-46,155.2,0.0
K07654,SC-T1-3_k127_822506_8,-,K07654,-,2.7e-45,152.6,15.6,3.9e-45,152.0,15.6
K07654,RP-T1-6_k127_1963256_29,-,K07654,-,7.4e-45,151.1,26.7,4.6e-43,145.2,26.7
K07654,HP-T1-6_k127_183432_102,-,K07654,-,6.1e-43,144.8,0.0,8.1e-43,144.4,0.0
K07654,8-T1-6_k127_283000_1,-,K07654,-,5.9e-27,92.0,0.7,7.5e-27,91.7,0.7
K07654,SC-T1-3_k127_104701_3,-,K07654,-,2e-19,67.1,0.5,2e-19,67.1,0.5
K07654,SC-T1-3_k127_226907_11,-,K07654,-,9.5e-17,58.3,4.7,1.1e-16,58.1,4.7
K07654,UAB-T1-6_k127_1060950_2,-,K07654,-,8.9e-13,45.2,18.6,6.5e-12,42.3,10.3
K07654,RP-T1-3_k127_1328254_13,-,K07654,-,5.7e-08,29.3,0.8,5.7e-08,29.3,0.8
K07654,8-T1-6_k127_337061_23,-,K07654,-,2.4e-06,23.9,0.3,3.5e-06,23.4,0.3
K18254,HP-T1-3_k127_254926_13,-,K18254,-,6.2e-100,332.6,4.2,7.4e-100,332.3,4.2
K18254,SC-T1-3_k127_612414_12,-,K18254,-,8.6e-92,305.8,2.2,1.1e-91,305.5,2.2
K18254,SC-T1-3_k127_194424_16,-,K18254,-,7.5e-86,286.2,0.4,9.6e-86,285.9,0.4
K18254,RP-T1-6_k127_1114521_3,-,K18254,-,1e-85,285.8,2.5,1.2e-85,285.5,2.5
K18254,HP-T1-3_k127_254926_1,-,K18254,-,4.9e-35,118.8,0.0,5.4e-35,118.7,0.0
K18254,RP-T1-6_k127_689317_7,-,K18254,-,9.1e-14,48.8,2.2,9.1e-14,48.8,2.2
K18254,RP-T1-6_k127_1963256_7,-,K18254,-,1.4e-13,48.2,0.3,1.4e-13,48.2,0.3
K18254,SC-T1-3_k127_853096_18,-,K18254,-,1e-07,28.9,3.3,1e-07,28.9,3.3
K02551,HP-T1-3_k127_254926_10,-,K02551,-,2.2e-13,47.1,19.9,3.5e-13,46.4,19.9
K02551,SC-T1-3_k127_607320_12,-,K02551,-,1.3e-07,28.0,11.3,3.6e-06,23.3,7.9
K02551,SC-T1-3_k127_624816_7,-,K02551,-,9.8e-07,25.1,0.3,1.6e-06,24.4,0.3
K16234,SC-T1-3_k127_227779_9,-,K16234,-,4.7e-88,293.2,36.9,5.6e-88,292.9,36.9
K00301,UAB-T1-6_k127_130455_5,-,K00301,-,8.4e-143,474.3,0.0,9.6e-143,474.1,0.0
K00301,SC-T1-3_k127_441408_2,-,K00301,-,4.9e-53,178.3,15.0,5.4e-53,178.2,15.0
K00301,SC-T1-3_k127_344036_1,-,K00301,-,3.8e-45,152.3,1.1,4.2e-45,152.1,1.1
K00301,11B-T1-3_k127_968458_7,-,K00301,-,4.7e-40,135.5,7.7,9.6e-40,134.5,7.7
K00301,HP-T1-3_k127_908076_10,-,K00301,-,2e-36,123.5,11.6,5.9e-36,122.0,11.6
K00301,11B-T1-3_k127_968458_8,-,K00301,-,1.8e-28,97.3,8.0,4.5e-28,96.0,8.0
K00301,8-T1-6_k127_99016_13,-,K00301,-,1.3e-18,64.7,11.4,3.7e-13,46.8,8.5
K00301,SC-T1-3_k127_501952_16,-,K00301,-,1.3e-11,41.6,0.6,9.3e-09,32.3,0.4
K00301,SC-T1-3_k127_127432_3,-,K00301,-,2.8e-10,37.3,2.3,0.00027,17.5,0.1
K00301,8-T1-6_k127_217740_30,-,K00301,-,2.8e-10,37.3,4.4,7.2e-07,26.0,0.8
K00301,SC-T1-3_k127_47800_7,-,K00301,-,2.9e-10,37.3,9.3,2.4e-06,24.3,0.3
K00301,SC-T1-3_k127_461952_6,-,K00301,-,1.5e-09,34.9,9.0,8.8e-07,25.8,3.9
K00301,RP-T1-6_k127_689317_7,-,K00301,-,5e-09,33.2,24.6,0.00038,17.1,3.2
K00301,UAB-T1-9_k127_419732_11,-,K00301,-,5.9e-09,32.9,1.1,5.4e-06,23.1,0.1
K00301,8-T1-6_k127_252547_8,-,K00301,-,2.3e-07,27.7,0.8,3e-07,27.3,0.0
K00301,SC-T1-3_k127_104701_4,-,K00301,-,4.9e-07,26.6,8.0,2.8e-05,20.8,0.3
K00301,UAB-T1-9_k127_120282_8,-,K00301,-,6.5e-07,26.2,0.0,1e-06,25.6,0.0
K00301,UAB-T1-6_k127_1060950_14,-,K00301,-,9.1e-07,25.7,16.5,1.6e-06,24.9,2.0
K00301,11B-T1-3_k127_968458_5,-,K00301,-,1.4e-06,25.1,0.2,3.6e-06,23.7,0.2
K00301,SC-T1-3_k127_194424_16,-,K00301,-,1.5e-06,25.0,15.0,0.015,11.8,2.3
K00301,HP-T1-3_k127_254926_13,-,K00301,-,2.8e-06,24.1,13.8,0.0067,13.0,2.4
K12953,HP-T1-6_k127_294656_26,-,K12953,-,3.3e-241,800.4,16.3,2e-239,794.5,16.3
K12953,HP-T1-6_k127_294656_54,-,K12953,-,2.8e-53,178.6,30.9,2e-24,83.1,4.1
K12953,RP-T1-6_k127_1481604_9,-,K12953,-,1.8e-51,172.6,30.7,4.2e-23,78.7,3.4
K12953,RP-T1-6_k127_1201713_4,-,K12953,-,3.5e-51,171.6,29.3,1.2e-24,83.8,10.6
K12953,RP-T1-6_k127_879985_19,-,K12953,-,1.1e-50,170.0,27.7,5.1e-23,78.4,3.8
K12953,RP-T1-6_k127_1481604_6,-,K12953,-,1.6e-47,159.5,37.4,4.9e-25,85.1,20.6
K12953,HP-T1-9_k127_1145831_2,-,K12953,-,1.1e-46,156.7,32.7,8.4e-19,64.5,4.7
K12953,HP-T1-6_k127_294656_73,-,K12953,-,2.1e-45,152.5,18.1,2.9e-27,92.5,4.9
K12953,RP-T1-6_k127_265696_5,-,K12953,-,6.4e-44,147.6,35.8,9.8e-19,64.2,13.8
K12953,RP-T1-6_k127_1201713_5,-,K12953,-,2.7e-43,145.5,33.9,1.2e-21,73.9,2.9
K12953,RP-T1-6_k127_689317_9,-,K12953,-,7e-41,137.5,35.7,3e-19,66.0,3.3
K12953,HP-T1-6_k127_1202427_10,-,K12953,-,1.8e-40,136.2,25.1,2.3e-22,76.3,5.1
K12953,8-T1-6_k127_232813_5,-,K12953,-,1.4e-39,133.2,24.8,1e-20,70.8,2.8
K00117,HP-T1-3_k127_237953_6,-,K00117,-,3.4e-94,314.2,23.7,7e-77,257.0,14.2
K00117,SC-T1-6_k127_948687_1,-,K00117,-,1.1e-66,223.3,15.0,4.1e-55,185.0,6.7
K00117,UAB-T1-6_k127_697090_5,-,K00117,-,1e-62,210.1,30.7,7.5e-59,197.4,30.7
K19304,RP-T1-6_k127_1481604_14,-,K19304,-,1.9e-42,143.6,1.6,2.4e-42,143.2,1.6
K19304,HP-T1-6_k127_166964_13,-,K19304,-,4.4e-37,125.9,1.3,5.9e-37,125.5,1.3
K19304,RP-T1-3_k127_353684_6,-,K19304,-,1.2e-34,117.9,4.5,2e-34,117.2,4.5
K09808,8-T1-9_k127_384206_15,-,K09808,-,9.9e-46,154.1,9.1,1.1e-45,153.9,9.1
K09808,8-T1-6_k127_292798_3,-,K09808,-,4.8e-45,151.8,12.3,5.4e-45,151.7,12.3
K09808,RP-T1-6_k127_243432_1,-,K09808,-,3.3e-13,46.6,10.2,3.7e-13,46.5,10.2
K09808,HP-T1-6_k127_50417_2,-,K09808,-,5e-12,42.7,7.8,4.5e-11,39.6,7.8
K09808,SC-T1-3_k127_104701_7,-,K09808,-,5.2e-06,22.9,0.4,5.5e-06,22.8,0.4
K00033,8-T1-6_k127_292798_5,-,K00033,-,5.4e-105,349.9,0.0,7.6e-105,349.4,0.0
K02371,SC-T1-3_k127_953376_5,-,K02371,-,7.3e-87,289.8,3.4,9.7e-87,289.4,3.4
K02371,8-T1-6_k127_226792_4,-,K02371,-,1.5e-06,24.8,1.0,1.7e-06,24.5,1.0
K05389,HP-T1-9_k127_1145831_13,-,K05389,-,3.2e-06,23.6,0.7,4.1e-06,23.3,0.7
K01590,RP-T1-3_k127_175146_9,-,K01590,-,3.8e-32,108.8,0.0,5.3e-32,108.3,0.0
K01590,8-T1-6_k127_337061_17,-,K01590,-,1.4e-06,24.2,0.0,2.5e-06,23.4,0.0
K05778,11B-T1-3_k127_390147_5,-,K05778,-,1.6e-20,70.9,23.3,4.7e-20,69.3,23.2
K24565,SC-T1-3_k127_242558_1,-,K24565,-,0.0,4489.4,216.3,1.4e-247,822.4,17.1
K24565,RC-T1-3_k127_387592_1,-,K24565,-,0.0,3288.8,125.1,1.2e-255,849.2,11.4
K24565,SC-T1-3_k127_743647_11,-,K24565,-,7.1e-274,909.7,112.9,2.4e-158,526.2,21.3
K24565,SC-T1-3_k127_734542_1,-,K24565,-,1e-146,487.6,31.5,9.4e-107,355.0,17.4
K24565,RC-T1-9_k127_8007_5,-,K24565,-,3.8e-37,124.0,4.8,4.8e-37,123.7,4.8
K24565,8-T1-6_k127_217740_19,-,K24565,-,5.6e-34,113.5,3.3,5.9e-34,113.4,3.3
K24565,8-T1-6_k127_217740_16,-,K24565,-,3.8e-30,100.8,5.1,4.9e-30,100.4,5.1
K24565,SC-T1-3_k127_441408_12,-,K24565,-,1.7e-15,52.2,1.8,2e-15,51.9,1.8
K24565,SC-T1-3_k127_953376_1,-,K24565,-,5.6e-07,23.9,0.7,9.3e-07,23.2,0.7
K07672,RP-T1-9_k127_94720_14,-,K07672,-,4.7e-65,216.7,0.0,5.5e-65,216.4,0.0
K07672,RP-T1-6_k127_1481604_3,-,K07672,-,1e-63,212.3,0.1,1.2e-63,212.1,0.1
K07672,RP-T1-6_k127_879985_8,-,K07672,-,3.9e-63,210.4,0.0,4.6e-63,210.1,0.0
K07672,RP-T1-6_k127_1201713_10,-,K07672,-,6e-63,209.8,0.0,7.2e-63,209.5,0.0
K07672,HP-T1-6_k127_294656_25,-,K07672,-,6.8e-59,196.5,0.0,8.4e-59,196.2,0.0
K07672,RP-T1-6_k127_1963256_28,-,K07672,-,1.5e-58,195.4,0.0,1.6e-58,195.3,0.0
K07672,HP-T1-6_k127_294656_65,-,K07672,-,1.6e-57,192.0,0.0,1.8e-57,191.9,0.0
K07672,SC-T1-3_k127_822506_9,-,K07672,-,2.6e-50,168.4,0.0,2.9e-50,168.2,0.0
K07672,HP-T1-6_k127_183432_101,-,K07672,-,1.8e-32,109.9,0.7,4e-32,108.8,0.7
K07672,RP-T1-6_k127_1677154_11,-,K07672,-,5.8e-28,95.2,1.4,6.9e-28,95.0,1.4
K07672,RC-T1-3_k127_32300_11,-,K07672,-,2.1e-26,90.1,0.1,4e-26,89.2,0.1
K07672,11B-T1-6_k127_938349_8,-,K07672,-,1.6e-25,87.2,0.1,3.1e-25,86.3,0.1
K07672,UAB-T1-6_k127_1060950_3,-,K07672,-,2e-21,73.8,0.3,2.5e-21,73.5,0.3
K07672,8-T1-6_k127_232813_3,-,K07672,-,7.1e-20,68.7,0.0,7.4e-12,42.5,0.0
K07672,SC-T1-3_k127_226907_8,-,K07672,-,1.5e-17,61.1,2.1,2.6e-17,60.3,2.1
K07672,HP-T1-6_k127_1153828_9,-,K07672,-,6.3e-12,42.7,0.0,1.2e-11,41.8,0.0
K07672,SC-T1-3_k127_163043_3,-,K07672,-,3.6e-09,33.7,2.9,9.3e-09,32.3,2.9
K07672,SC-T1-3_k127_104701_4,-,K07672,-,2.1e-08,31.2,0.1,3.2e-08,30.6,0.1
K07672,SC-T1-3_k127_255237_10,-,K07672,-,5.3e-08,29.9,0.0,7.5e-08,29.4,0.0
K07672,SC-T1-3_k127_149557_6,-,K07672,-,8.4e-08,29.2,0.0,1.7e-07,28.2,0.0
K17248,HP-T1-6_k127_181582_17,-,K17248,-,6.2e-19,65.9,0.0,9.7e-19,65.3,0.0
K17248,RC-T1-3_k127_467705_4,-,K17248,-,2.4e-10,37.7,0.0,3e-10,37.4,0.0
K17248,HP-T1-6_k127_181582_13,-,K17248,-,3e-08,30.8,0.0,4.8e-08,30.1,0.0
K17248,HP-T1-6_k127_181582_14,-,K17248,-,1.2e-07,28.8,0.0,1.6e-07,28.4,0.0
K22917,HP-T1-6_k127_294656_23,-,K22917,-,2e-08,30.7,5.7,4.3e-07,26.2,0.4
K01908,HP-T1-6_k127_918630_5,-,K01908,-,2e-48,162.6,0.0,6.3e-42,141.1,0.0
K01908,SC-T1-3_k127_344036_8,-,K01908,-,1.5e-41,139.8,0.1,1.1e-40,137.0,0.1
K01908,SC-T1-3_k127_953376_8,-,K01908,-,4.7e-38,128.2,0.0,3e-37,125.6,0.0
K01908,HP-T1-6_k127_183432_150,-,K01908,-,8.7e-36,120.8,0.0,6.9e-32,107.9,0.0
K01908,HP-T1-6_k127_294656_32,-,K01908,-,1e-30,104.0,0.0,4.7e-26,88.6,0.0
K01908,SC-T1-3_k127_344036_3,-,K01908,-,1.3e-30,103.7,0.0,1.6e-23,80.2,0.0
K01908,SC-T1-3_k127_612414_6,-,K01908,-,1.4e-30,103.6,0.5,9.5e-17,57.8,0.0
K01908,HP-T1-6_k127_294656_31,-,K01908,-,1.4e-30,103.6,0.0,2.1e-25,86.5,0.0
K01908,RP-T1-3_k127_1758766_16,-,K01908,-,1.3e-29,100.3,0.0,1.2e-20,70.7,0.0
K01908,RC-T1-3_k127_467705_9,-,K01908,-,1.9e-27,93.2,0.0,6.4e-27,91.5,0.0
K01908,SC-T1-3_k127_459616_1,-,K01908,-,5.1e-25,85.2,0.0,5.9e-25,85.0,0.0
K01908,SC-T1-3_k127_501952_19,-,K01908,-,8.5e-25,84.4,0.1,1.9e-23,80.0,0.0
K01908,RP-T1-3_k127_1758766_17,-,K01908,-,2.8e-19,66.2,0.0,3.8e-12,42.6,0.0
K01908,RP-T1-3_k127_175146_11,-,K01908,-,5e-18,62.1,0.0,2.6e-12,43.1,0.0
K01908,RC-T1-3_k127_506943_8,-,K01908,-,7.7e-18,61.4,0.0,1.1e-12,44.4,0.0
K01908,SC-T1-3_k127_743647_9,-,K01908,-,3.1e-14,49.5,0.0,5.2e-06,22.3,0.0
K12428,SC-T1-3_k127_743647_9,-,K12428,-,9.2e-181,599.7,0.0,1.1e-180,599.4,0.0
K12428,RP-T1-3_k127_175146_11,-,K12428,-,1.8e-150,499.7,0.0,2.5e-150,499.2,0.0
K12428,RC-T1-3_k127_506943_8,-,K12428,-,2.4e-99,330.7,0.0,1.4e-97,325.0,0.0
K12428,HP-T1-6_k127_918630_5,-,K12428,-,8.7e-32,107.6,7.1,1.5e-17,60.6,1.1
K12428,SC-T1-3_k127_344036_8,-,K12428,-,7.3e-23,78.1,2.5,1.1e-13,47.8,0.1
K12428,HP-T1-6_k127_294656_32,-,K12428,-,1.8e-22,76.9,0.0,1.6e-17,60.5,0.0
K12428,SC-T1-3_k127_953376_8,-,K12428,-,3.7e-22,75.8,0.0,5e-12,42.3,0.0
K12428,HP-T1-6_k127_183432_150,-,K12428,-,2.6e-21,73.0,0.0,1.8e-14,50.4,0.0
K12428,SC-T1-3_k127_501952_19,-,K12428,-,3.7e-21,72.5,5.7,3.7e-17,59.3,1.6
K12428,HP-T1-6_k127_294656_31,-,K12428,-,7.6e-20,68.2,0.0,2.1e-13,46.9,0.0
K12428,RP-T1-3_k127_1758766_17,-,K12428,-,6.9e-18,61.7,0.0,1.2e-15,54.3,0.0
K12428,RP-T1-3_k127_1758766_16,-,K12428,-,4.5e-14,49.1,0.0,3.6e-08,29.6,0.0
K12428,SC-T1-3_k127_344036_3,-,K12428,-,5.4e-13,45.5,0.1,4.2e-06,22.8,0.1
K12428,SC-T1-3_k127_612414_6,-,K12428,-,1.4e-12,44.1,0.1,9.2e-09,31.5,0.0
K12428,RC-T1-3_k127_467705_9,-,K12428,-,3.4e-09,33.0,0.2,7.8e-07,25.2,0.0
K12428,SC-T1-3_k127_459616_1,-,K12428,-,9.5e-09,31.5,0.1,2.3e-07,26.9,0.1
K24292,SC-T1-3_k127_1110081_9,-,K24292,-,1.4e-79,264.9,0.1,1.7e-79,264.6,0.1
K24292,RP-T1-6_k127_1937782_13,-,K24292,-,1.1e-72,242.2,0.0,1.3e-72,241.9,0.0
K24292,SC-T1-3_k127_612414_11,-,K24292,-,3.8e-70,233.9,0.0,4.8e-70,233.5,0.0
K24292,RP-T1-9_k127_1065132_10,-,K24292,-,4.2e-70,233.7,0.0,5e-70,233.4,0.0
K24292,SC-T1-3_k127_492331_4,-,K24292,-,1.2e-67,225.7,0.3,1.5e-67,225.3,0.3
K24292,8-T1-6_k127_156082_12,-,K24292,-,5.3e-67,223.5,0.1,6.3e-67,223.2,0.1
K24292,HP-T1-9_k127_73685_7,-,K24292,-,1.4e-66,222.0,0.0,1.8e-66,221.7,0.0
K24292,HP-T1-9_k127_73685_12,-,K24292,-,6.4e-59,196.9,0.2,7.3e-59,196.7,0.2
K24292,RP-T1-3_k127_243354_8,-,K24292,-,2.5e-56,188.4,0.1,3.7e-56,187.8,0.1
K24292,RP-T1-3_k127_2099112_9,-,K24292,-,1.8e-52,175.6,0.0,2.3e-52,175.3,0.0
K24292,RP-T1-6_k127_1114521_2,-,K24292,-,5.4e-50,167.5,0.0,7e-50,167.1,0.0
K24292,8-T1-6_k127_217740_4,-,K24292,-,4.1e-35,118.5,0.0,5.1e-35,118.2,0.0
K24292,8-T1-6_k127_217740_24,-,K24292,-,5.8e-30,101.6,1.9,9.3e-30,100.9,1.9
K24292,HP-T1-3_k127_661173_5,-,K24292,-,6.1e-13,45.5,0.1,1.3e-12,44.4,0.0
K24292,RP-T1-6_k127_168662_28,-,K24292,-,7.8e-11,38.6,0.0,2.6e-09,33.6,0.0
K24292,SC-T1-3_k127_104701_2,-,K24292,-,2.4e-10,37.0,0.0,2.3e-09,33.8,0.0
K24292,SC-T1-3_k127_612414_10,-,K24292,-,1.7e-09,34.2,0.1,6.8e-08,28.9,0.1
